x,Curve1
200.142,780.2558009
200.276,780.2561329
200.546,780.256465
200.816,780.2567308
201.086,780.2570629
201.357,780.2573287
201.763,780.257661
201.897,780.2579266
202.167,780.2582587
202.301,780.2585907
202.435,780.2589227
202.569,780.2592546
202.703,780.2595203
202.837,780.2598522
203.107,780.2601844
203.378,780.2605165
203.648,780.2607823
203.918,780.2611144
204.189,780.2613802
204.323,780.2617122
204.456,780.2620441
204.59,780.2623761
204.862,780.2624428
204.864,780.262111
204.867,780.2617792
204.869,780.2614474
205.007,780.2611157
205.01,780.2607839
205.012,780.2604521
205.014,780.2601203
205.017,780.2597885
205.019,780.2594567
205.021,780.2591249
205.023,780.258793
205.162,780.2584614
205.164,780.2581296
205.166,780.2577978
205.169,780.257466
205.171,780.2571341
205.173,780.2568023
205.176,780.2564705
205.178,780.2561387
205.316,780.2558071
205.319,780.2554752
205.321,780.2551434
205.323,780.2548116
205.325,780.2544798
205.328,780.254148
205.33,780.2538162
205.468,780.2534845
205.471,780.2531527
205.473,780.2528209
205.475,780.2524891
205.477,780.2521573
205.48,780.2518255
205.482,780.2514937
205.484,780.2511619
205.623,780.2508302
205.625,780.2504984
205.627,780.2501666
205.63,780.2498348
205.632,780.249503
205.634,780.2491711
205.636,780.2488393
205.775,780.2485077
205.777,780.2481759
205.779,780.2478441
205.782,780.2475122
205.784,780.2471804
205.786,780.2468486
205.925,780.246517
205.926,780.2463179
206.197,780.2465837
206.331,780.2469156
206.601,780.2472478
206.871,780.2475799
207.005,780.2478455
207.275,780.2481777
207.409,780.2485096
207.679,780.2488418
207.813,780.2491074
208.083,780.2494395
208.354,780.2497717
208.488,780.2500373
208.758,780.2503694
209.028,780.2507015
209.162,780.2510335
209.296,780.2512991
