# 240827_143651_group_Rb87.dat
# Laser spectroscopy of rubidium
# mode: scanning laser current/frequency via I/P MOD
# 
x(A/Hz/V/nm) yai0(V) yai1(V) yai2(V) yai3(V) yai4(V)
1.3707	-0.0217	0.0275	-0.0001	0.0269	-0.3043
1.3713	-0.0215	0.0275	0.0000	0.0269	-0.3042
1.3718	-0.0218	0.0275	0.0000	0.0269	-0.3043
1.3723	-0.0215	0.0275	-0.0000	0.0269	-0.3043
1.3728	-0.0217	0.0276	-0.0000	0.0269	-0.3043
1.3733	-0.0216	0.0275	0.0000	0.0269	-0.3043
1.3738	-0.0217	0.0275	-0.0000	0.0268	-0.3043
1.3743	-0.0217	0.0275	-0.0000	0.0269	-0.3043
1.3748	-0.0217	0.0275	0.0001	0.0269	-0.3042
1.3753	-0.0215	0.0275	-0.0000	0.0269	-0.3043
1.3758	-0.0218	0.0275	0.0000	0.0269	-0.3043
1.3763	-0.0217	0.0276	0.0000	0.0269	-0.3042
1.3768	-0.0217	0.0276	0.0000	0.0269	-0.3042
1.3773	-0.0217	0.0276	-0.0000	0.0268	-0.3042
1.3778	-0.0217	0.0275	-0.0000	0.0269	-0.3042
1.3783	-0.0215	0.0276	0.0000	0.0269	-0.3043
1.3789	-0.0216	0.0275	0.0000	0.0269	-0.3043
1.3794	-0.0217	0.0276	-0.0000	0.0269	-0.3042
1.3799	-0.0216	0.0276	0.0001	0.0269	-0.3043
1.3804	-0.0217	0.0275	0.0000	0.0269	-0.3042
1.3809	-0.0217	0.0275	0.0000	0.0269	-0.3042
1.3814	-0.0216	0.0275	0.0000	0.0269	-0.3042
1.3819	-0.0217	0.0276	-0.0000	0.0269	-0.3042
1.3824	-0.0215	0.0275	0.0000	0.0269	-0.3043
1.3829	-0.0217	0.0275	0.0000	0.0269	-0.3043
1.3834	-0.0216	0.0275	0.0000	0.0269	-0.3042
1.3839	-0.0217	0.0275	0.0000	0.0269	-0.3042
1.3844	-0.0217	0.0275	0.0000	0.0269	-0.3042
1.3849	-0.0217	0.0276	0.0000	0.0269	-0.3042
1.3854	-0.0216	0.0275	0.0001	0.0269	-0.3042
1.3859	-0.0218	0.0276	0.0000	0.0269	-0.3042
1.3865	-0.0216	0.0275	0.0000	0.0269	-0.3042
1.3870	-0.0218	0.0276	-0.0000	0.0269	-0.3042
1.3875	-0.0216	0.0275	-0.0000	0.0269	-0.3042
1.3880	-0.0218	0.0276	-0.0000	0.0269	-0.3042
1.3885	-0.0216	0.0276	-0.0000	0.0269	-0.3042
1.3890	-0.0218	0.0276	-0.0000	0.0270	-0.3042
1.3895	-0.0217	0.0276	-0.0000	0.0269	-0.3042
1.3900	-0.0219	0.0276	0.0000	0.0270	-0.3042
1.3905	-0.0218	0.0276	-0.0000	0.0270	-0.3042
1.3910	-0.0220	0.0276	0.0000	0.0269	-0.3042
1.3915	-0.0216	0.0276	-0.0000	0.0269	-0.3042
1.3920	-0.0220	0.0276	0.0000	0.0269	-0.3042
1.3925	-0.0216	0.0276	0.0000	0.0269	-0.3041
1.3930	-0.0220	0.0276	0.0000	0.0270	-0.3041
1.3935	-0.0217	0.0276	-0.0000	0.0269	-0.3041
1.3941	-0.0220	0.0276	-0.0000	0.0269	-0.3041
1.3946	-0.0219	0.0275	0.0001	0.0269	-0.3042
1.3951	-0.0219	0.0276	-0.0000	0.0269	-0.3041
1.3956	-0.0219	0.0276	-0.0000	0.0269	-0.3041
1.3961	-0.0221	0.0276	0.0000	0.0269	-0.3041
1.3966	-0.0218	0.0276	0.0000	0.0269	-0.3041
1.3971	-0.0220	0.0276	0.0000	0.0269	-0.3041
1.3976	-0.0220	0.0276	0.0000	0.0269	-0.3041
1.3981	-0.0220	0.0276	0.0000	0.0269	-0.3041
1.3986	-0.0218	0.0276	0.0000	0.0270	-0.3041
1.3991	-0.0220	0.0276	0.0000	0.0270	-0.3041
1.3996	-0.0220	0.0276	0.0000	0.0269	-0.3040
1.4001	-0.0220	0.0276	-0.0000	0.0270	-0.3040
1.4006	-0.0219	0.0276	-0.0000	0.0269	-0.3040
1.4011	-0.0220	0.0276	0.0000	0.0269	-0.3040
1.4017	-0.0220	0.0276	0.0000	0.0270	-0.3040
1.4022	-0.0218	0.0276	-0.0000	0.0269	-0.3040
1.4027	-0.0220	0.0276	0.0000	0.0269	-0.3039
1.4032	-0.0219	0.0276	-0.0000	0.0269	-0.3039
1.4037	-0.0221	0.0276	0.0000	0.0270	-0.3039
1.4042	-0.0217	0.0276	0.0000	0.0270	-0.3039
